time,Q_29,Q_24,Q_27,Q_67,Q_41,Q_39,Q_15,Q_62,Q_58,Q_53,Q_52,Q_48,Q_9,Q_56,Q_10,Q_33,Q_18,Q_38,Q_46,Q_14,Q_43,Q_32,Q_60,Q_55,Q_8,Q_74,Q_83,Q_86,Q_92,Q_72,Q_97,Q_88,Q_87,Q_82,Q_102,Q_94,Q_110,Q_111,Q_113,Q_114,Q_115,Q_116,Q_117,Q_118,Q_119,Q_120,Q_121,Q_122,Q_123
3.1576e+08,68.1209,169.594,158.144,176.682,140.114,296.831,174.004,77.2993,155.422,124.802,108.626,76.4848,122.921,83.7902,278.811,73.5864,110.533,90.4883,186.616,137.387,224.152,71.0461,87.8934,86.8813,259.227,301.12,266.967,393.866,362.455,251.087,456.884,399.168,730.158,315.719,846.668,576.256,1034.06,1752.14,1875.4,1963.82,2156.26,2319.26,2970.66,3274.68,3640.85,4369.01,5028.52,5147.36,5525.49
3.15763e+08,65.0135,167.917,156.581,174.936,138.73,293.896,172.285,76.489,153.887,123.57,20.8193,75.3644,121.706,82.9631,276.054,72.8592,109.44,89.5951,184.773,136.029,221.936,68.9821,87.0253,86.0231,256.663,301.062,264.783,390.142,359.363,248.606,452.364,394.001,722.727,405.088,838.28,572.87,1023.82,1759.2,1827.39,1988.43,2092.3,2336.22,2898.07,3278.58,3580.69,4267.3,4978.28,5095.88,5470.16
3.15767e+08,66.6592,166.265,155.041,173.216,137.367,291.005,170.591,75.7788,152.374,122.356,106.483,74.9563,120.509,82.148,273.338,72.1426,108.364,88.715,182.956,134.69,219.753,69.5716,86.1699,85.1773,254.136,295.358,261.852,386.15,355.377,246.162,447.909,391.276,715.785,309.539,830.015,565.211,1013.72,1718.68,1837.35,1926.66,2112.52,2274.65,2910.95,3210.9,3568.64,4282.81,4928.77,5045.19,5415.85
3.1577e+08,63.8623,164.637,153.523,171.521,136.023,288.155,168.922,75.0007,150.883,121.159,20.4308,73.9196,119.329,81.3449,270.661,71.4364,107.303,87.8478,181.166,133.371,217.602,67.7128,85.3269,84.3439,251.646,295.036,259.524,382.504,352.304,243.753,443.52,386.407,708.604,397.156,821.871,561.504,1003.77,1723.81,1792.72,1948.06,2052.6,2289.39,2842.35,3213.34,3510.76,4182.9,4880,4995.24,5362.17
3.15774e+08,65.2526,163.033,152.027,169.85,134.698,285.347,167.278,74.3032,149.414,119.98,104.391,73.4763,118.167,80.5533,268.022,70.7404,106.258,86.9931,179.401,132.072,215.481,68.1497,84.4962,83.5225,249.192,289.746,256.766,378.654,348.497,241.379,439.194,383.506,701.83,303.549,813.844,554.33,993.971,1686.12,1800.49,1890.52,2070.07,2231.34,2852.96,3149.03,3498.44,4199.2,4831.91,4946.01,5309.42
3.15778e+08,62.7317,161.452,150.553,168.203,133.393,282.579,165.657,73.5544,147.965,118.819,20.0639,72.5122,117.02,79.7733,265.422,70.0545,105.227,86.1508,177.662,130.79,213.391,66.4708,83.6774,82.713,246.774,289.199,254.482,375.089,345.454,239.039,434.93,379.047,694.883,389.441,805.934,550.478,984.309,1689.51,1758.97,1908.93,2014.01,2243.9,2788.25,3149.96,3442.91,4100.89,4784.54,4897.49,5257.28
3.15781e+08,63.8978,159.893,149.1,166.58,132.107,279.851,164.059,72.8706,146.538,117.673,102.349,72.0423,115.891,79.0044,262.858,69.3783,104.211,85.3205,175.948,129.528,211.331,66.7771,82.8703,81.9151,244.39,284.281,251.842,371.369,341.808,236.734,430.728,376.026,688.278,297.742,798.137,543.813,974.786,1654.41,1764.78,1855.35,2028.88,2189.28,2796.63,3088.96,3430.21,4118.03,4737.86,4849.68,5206.04
3.15785e+08,61.6223,158.357,147.667,164.98,130.838,277.162,162.484,72.1485,145.131,116.544,19.7175,71.1414,114.777,78.2465,260.332,68.7117,103.21,84.5022,174.259,128.283,209.3,65.2561,82.0748,81.1286,242.04,283.54,249.589,367.886,338.804,234.46,426.585,371.864,681.55,381.936,790.451,539.775,965.398,1656.27,1726.09,1870.98,1976.48,2199.71,2735.68,3088.37,3377.04,4021.21,4691.84,4802.56,5155.42
3.15788e+08,62.5917,156.842,146.255,163.403,129.588,274.511,160.932,71.4792,143.744,115.432,100.355,70.6519,113.679,77.4993,257.841,68.0546,102.223,83.6955,172.593,127.056,207.299,65.451,81.2906,80.3532,239.723,278.957,247.054,364.288,335.305,232.22,422.501,368.785,675.111,292.109,782.875,533.575,956.145,1623.52,1730.15,1821.1,1988.91,2148.39,2741.93,3030.59,3363.9,4039.21,4646.49,4756.12,5105.64
3.15792e+08,60.5343,155.349,144.862,161.848,128.356,271.897,159.401,70.7818,142.377,114.335,19.3902,69.8064,112.597,76.7628,255.385,67.4068,101.25,82.9003,170.951,125.846,205.325,64.0687,80.5174,79.5887,237.439,278.053,244.836,360.888,332.344,230.01,418.475,364.861,668.591,374.632,775.406,529.399,947.022,1624.03,1694.07,1834.18,1939.95,2156.81,2684.57,3028.54,3313.06,3943.77,4601.79,4710.34,5056.46
3.15796e+08,61.3314,153.877,143.49,160.315,127.141,269.32,157.892,70.1274,141.029,113.253,98.4076,69.3032,111.53,76.0366,252.964,66.7681,100.29,82.1162,169.332,124.653,203.379,64.1687,79.7551,78.835,235.187,273.772,242.398,357.404,328.98,227.833,414.505,361.767,662.316,286.645,768.042,523.596,938.028,1593.44,1696.56,1787.74,1950.12,2108.61,2688.81,2973.86,3299.44,3962.63,4557.71,4665.21,5008.08
3.15799e+08,59.4679,152.426,142.136,158.803,125.943,266.779,156.405,69.4527,139.699,112.187,19.081,68.5061,110.478,75.3207,250.576,66.1383,99.3439,81.3431,167.736,123.477,201.46,62.9084,79.0035,78.0919,232.967,272.729,240.219,354.086,326.069,225.685,410.591,358.039,655.992,367.523,760.782,519.341,929.161,1592.76,1662.88,1798.48,1904.38,2115.14,2634.85,2970.41,3250.89,3868.51,4514.27,4620.72,4960.3
3.15803e+08,60.1143,150.994,140.801,157.313,124.761,264.273,154.938,68.8135,138.388,111.135,96.5056,67.994,109.44,74.6147,248.222,65.5172,98.4109,80.5809,166.162,122.317,199.568,62.9279,78.2624,77.359,230.777,268.721,237.869,350.71,322.828,223.567,406.732,354.955,649.878,281.342,753.623,513.87,920.416,1564.14,1663.98,1755.23,1912.47,2069.91,2637.21,2918.69,3236.78,3888.18,4471.43,4576.86,4913.26
3.15806e+08,58.4232,149.583,139.485,155.843,123.596,261.802,153.491,68.1601,137.096,110.098,18.7888,67.2398,108.417,73.9185,245.9,64.9047,97.4909,79.8292,164.61,121.173,197.703,61.7748,77.5315,76.6363,228.618,267.561,235.732,347.474,319.969,221.479,402.926,351.395,643.74,360.601,746.563,509.583,911.794,1562.41,1632.49,1763.84,1869.73,2074.68,2586.46,2913.92,3190.43,3795.35,4429.2,4533.61,4866.81
3.1581e+08,58.9379,148.191,138.186,154.393,122.447,259.365,152.065,67.536,135.821,109.075,94.6476,66.7227,107.408,73.2319,243.611,64.3007,96.5835,79.0879,163.079,120.045,195.862,61.7262,76.8107,75.9236,226.489,263.8,233.463,344.199,316.843,219.42,399.172,348.341,637.784,276.194,739.601,504.391,903.29,1535.59,1632.35,1723.54,1875.93,2032.23,2587.09,2865.01,3175.86,3815.79,4387.54,4490.96,4821.08
3.15814e+08,57.4002,146.818,136.906,152.964,121.314,256.962,150.658,66.9025,134.563,108.067,18.5127,66.0065,106.412,72.5548,241.352,63.705,95.6885,78.3568,161.569,118.932,194.048,60.6676,76.0997,75.2207,224.389,262.544,231.369,341.043,314.039,217.389,395.47,344.925,631.822,353.86,732.735,500.111,894.904,1532.94,1602.87,1730.23,1835.98,2035.37,2539.36,2859.02,3131.63,3724.23,4346.49,4448.91,4775.92
3.15817e+08,57.8001,145.464,135.643,151.553,120.196,254.591,149.27,66.2936,133.323,107.072,92.8325,65.4876,105.431,71.887,239.125,63.1174,94.8058,77.6358,160.08,117.835,192.258,60.5617,75.3985,74.5273,222.317,259.006,229.175,337.865,311.019,215.385,391.819,341.912,626.021,271.194,725.963,495.155,886.632,1507.78,1601.64,1692.66,1840.44,1995.53,2538.39,2812.76,3116.62,3745.37,4305.96,4407.43,4731.44
3.15821e+08,56.3988,144.128,134.397,150.162,119.093,252.253,147.901,65.6789,132.1,106.091,18.2515,64.8052,104.462,71.2282,236.928,62.5378,93.9351,76.9245,158.611,116.753,190.492,59.5864,74.7068,73.8434,220.274,257.67,227.126,334.788,308.271,213.409,388.218,338.626,620.229,347.295,719.283,490.909,878.474,1504.32,1574.01,1697.6,1803.08,1997.18,2493.48,2805.66,3074.42,3655.08,4266.04,4366.53,4687.51
3.15824e+08,56.6989,142.81,133.169,148.79,118.006,249.946,146.551,65.0849,130.893,105.123,91.0591,64.2871,103.507,70.5784,234.761,61.966,93.0763,76.2229,157.162,115.685,188.75,59.4325,74.0245,73.1687,218.259,254.334,225.002,331.701,305.351,211.46,384.665,335.662,614.577,266.338,712.694,486.158,870.426,1480.67,1571.82,1662.54,1805.98,1959.77,2491.07,2761.89,3059.01,3676.85,4226.61,4326.18,4644.24
3.15828e+08,55.419,141.511,131.956,147.436,116.933,247.671,145.219,64.488,129.703,104.168,18.0046,63.635,102.565,69.9374,232.623,61.402,92.229,75.5308,155.733,114.632,187.032,58.5307,73.3514,72.5031,216.27,252.934,222.998,328.702,302.661,209.537,381.16,332.492,608.946,340.898,706.194,481.964,862.487,1476.52,1545.88,1665.92,1771.02,1960.07,2448.79,2753.78,3018.74,3587.82,4187.78,4286.39,4601.51
3.15832e+08,55.6323,140.228,130.76,146.101,115.874,245.425,143.905,63.9087,128.528,103.226,89.3262,63.1198,101.635,69.305,230.514,60.8456,91.3931,74.848,154.322,113.593,185.336,58.3368,72.6873,71.8465,214.309,249.782,220.939,325.702,299.834,207.64,377.703,329.583,603.441,261.619,699.781,477.393,854.655,1454.25,1542.84,1633.17,1772.5,1924.93,2445.08,2712.35,3002.97,3610.15,4149.4,4247.13,4559.4
3.15835e+08,54.4605,138.963,129.581,144.783,114.83,243.211,142.608,63.3287,127.369,102.297,17.7711,62.495,100.718,68.6811,228.433,60.2966,90.5684,74.1742,152.931,112.567,183.664,57.5,72.032,71.1986,212.374,248.33,218.981,322.78,297.201,205.768,374.292,326.519,597.966,334.665,693.455,473.265,846.927,1449.49,1518.46,1635.14,1739.75,1924.01,2405.24,2703.34,2964.52,3522.4,4111.62,4208.4,4517.82
3.15839e+08,54.5986,137.715,128.416,143.483,113.799,241.025,141.329,62.7639,126.226,101.38,87.6328,61.9844,99.8133,68.0655,226.38,59.7549,89.7547,73.5095,151.558,111.556,182.014,57.2731,71.3855,70.5594,210.464,245.345,216.984,319.863,294.461,203.922,370.926,323.668,592.603,257.033,687.213,468.856,839.304,1428.5,1514.68,1604.52,1739.97,1890.97,2400.36,2664.09,2948.46,3545.21,4074.27,4170.19,4476.84
3.15842e+08,53.5231,136.483,127.268,142.2,112.782,238.869,140.067,62.1999,125.097,100.475,17.5502,61.3845,98.9204,67.458,224.354,59.2205,88.9519,72.8536,150.203,110.558,180.385,56.4939,70.7476,69.9287,208.58,243.853,215.071,317.014,291.888,202.099,367.605,320.702,587.276,328.59,681.054,464.802,831.781,1423.22,1491.73,1605.24,1709.26,1888.95,2362.8,2654.27,2911.73,3458.74,4037.5,4132.5,4436.37
3.15846e+08,53.5962,135.268,126.134,140.934,111.779,236.741,138.821,61.6492,123.984,99.5817,85.9778,60.8797,98.0394,66.8586,222.355,58.6931,88.1597,72.2063,148.866,109.573,178.779,56.2399,70.1181,69.3063,206.721,241.021,213.132,314.178,289.23,200.301,364.328,317.91,582.051,252.575,674.977,460.539,824.358,1403.4,1487.3,1576.58,1708.35,1857.86,2356.88,2617.07,2895.41,3481.97,4001.13,4095.31,4396.47
3.1585e+08,52.6065,134.068,125.016,139.685,110.788,234.641,137.592,61.1007,122.885,98.7005,17.3411,60.3024,97.1701,66.2671,220.383,58.1727,87.3779,71.5676,147.547,108.601,177.193,55.5119,69.4968,68.6921,204.887,239.499,211.264,311.401,286.715,198.527,361.095,315.035,576.868,322.669,668.98,456.564,817.034,1397.68,1465.66,1576.17,1679.53,1854.85,2321.43,2606.54,2860.3,3396.8,3965.33,4058.61,4357.07
3.15853e+08,52.6237,132.884,123.912,138.452,109.811,232.569,136.379,60.5638,121.801,97.8308,84.3602,59.8046,96.3121,65.6833,218.436,57.6592,86.6064,70.9372,146.245,107.642,175.628,55.2359,68.8837,68.0859,203.077,236.806,209.381,308.641,284.135,196.775,357.904,312.305,571.778,248.239,663.062,452.436,809.805,1378.92,1460.68,1549.32,1677.61,1825.57,2314.59,2571.24,2843.78,3420.37,3929.92,4022.39,4318.22
3.15857e+08,51.7106,131.716,122.823,137.235,108.846,230.524,135.181,60.03,120.731,96.9724,17.1433,59.248,95.4654,65.1072,216.515,57.1523,85.845,70.315,144.96,106.696,174.084,54.5533,68.2786,67.4877,201.29,235.263,207.557,305.935,281.678,195.047,354.754,309.515,566.732,316.895,657.221,448.544,802.672,1372.83,1440.24,1547.92,1650.53,1821.7,2281.1,2560.1,2810.2,3336.5,3895.07,3986.66,4279.86
3.1586e+08,51.6797,130.563,121.748,136.034,107.894,228.505,133.999,59.5066,119.675,96.1252,82.779,58.7579,94.6297,64.5385,214.619,56.6521,85.0936,69.7009,143.692,105.762,172.56,54.2598,67.6814,66.8972,199.527,232.696,205.726,303.249,279.172,193.341,351.646,306.846,561.772,244.023,651.457,444.542,795.631,1355.06,1434.78,1522.72,1647.72,1794.09,2273.45,2526.57,2793.51,3360.35,3860.57,3951.39,4242.02
3.15864e+08,50.8349,129.425,120.687,134.849,106.954,226.513,132.833,58.987,118.632,95.289,16.9561,58.2203,93.805,63.9772,212.748,56.1583,84.3519,69.0948,142.44,104.84,171.056,53.6178,67.0919,66.3144,197.786,231.14,203.947,300.611,276.772,191.657,348.578,304.137,556.859,311.265,645.767,440.733,788.682,1348.65,1415.45,1520.45,1622.23,1789.44,2241.77,2514.91,2761.38,3277.8,3826.63,3916.58,4204.65
3.15868e+08,50.7628,128.302,119.639,133.679,106.027,224.547,131.682,58.4767,117.603,94.4635,81.2334,57.7386,92.9908,63.4231,210.901,55.671,83.6198,68.4965,141.204,103.93,169.571,53.3104,66.5101,65.7392,196.069,228.69,202.165,297.995,274.337,189.995,345.55,301.529,552.025,239.92,640.151,436.848,781.823,1331.78,1409.58,1496.76,1618.64,1763.38,2233.42,2483.02,2744.58,3301.86,3793.03,3882.23,4167.79
3.15871e+08,49.9791,127.193,118.605,132.524,105.111,222.606,130.545,57.9706,116.587,93.6486,16.7788,57.2187,92.1872,62.8762,209.077,55.1899,82.8972,67.9058,139.984,103.031,168.105,52.7047,65.9357,65.1713,194.373,227.126,200.429,295.424,271.992,188.354,342.561,298.896,547.239,305.775,634.608,433.125,775.052,1325.11,1391.27,1493.72,1594.63,1758.05,2203.41,2470.91,2713.79,3220.64,3759.97,3848.32,4131.4
3.15875e+08,49.8718,126.098,117.585,131.384,104.207,220.69,129.423,57.4731,115.585,92.8442,79.7223,56.7457,91.3939,62.3362,207.278,54.7151,82.1838,67.3227,138.78,102.145,166.658,52.3867,65.3687,64.6108,192.699,224.783,198.695,292.876,269.624,186.735,339.611,296.349,542.528,235.928,629.136,429.35,768.368,1309.09,1385.05,1471.43,1590.34,1733.42,2194.45,2440.56,2696.92,3244.86,3727.22,3814.86,4095.49
3.15878e+08,49.1428,125.018,116.577,130.258,103.315,218.798,128.315,56.9801,114.595,92.05,16.6109,56.2423,90.6108,61.8031,205.501,54.2463,81.4796,66.7471,137.591,101.269,165.23,51.8135,64.8089,64.0574,191.047,223.218,197.001,290.37,267.336,185.136,336.698,293.788,537.866,300.419,623.734,425.712,761.77,1302.2,1367.68,1467.71,1567.69,1727.5,2165.99,2428.07,2667.4,3164.97,3695.02,3781.82,4060.02
3.15882e+08,49.0057,123.951,115.582,129.147,102.434,216.93,127.221,56.495,113.617,91.2658,78.2449,55.7784,89.8376,61.2768,203.747,53.7834,80.7844,66.1787,136.418,100.405,163.819,51.4877,64.2562,63.511,189.415,220.974,195.313,287.887,265.032,183.557,333.822,291.3,533.273,232.042,618.401,422.042,755.256,1286.95,1361.17,1446.71,1562.8,1704.19,2156.51,2399.15,2650.5,3189.29,3663.1,3749.2,4025.03
3.15886e+08,48.3256,122.898,114.6,128.05,101.564,215.086,126.142,56.0147,112.652,90.4916,16.4518,55.2904,89.0743,60.7571,202.015,53.3265,80.0979,65.6175,135.259,99.5516,162.427,50.9436,63.7105,62.9716,187.804,219.411,193.66,285.443,262.797,181.999,330.983,288.808,528.73,295.193,613.135,418.487,748.825,1279.89,1344.66,1442.4,1541.4,1697.75,2129.49,2386.35,2622.17,3110.74,3631.72,3717,3990.47
3.15889e+08,48.1634,121.858,113.631,126.966,100.705,213.266,125.075,55.5416,111.699,89.7272,76.8004,54.8356,88.3206,60.244,200.305,52.8753,79.4202,65.0634,134.115,98.7091,161.052,50.6123,63.1717,62.439,186.214,217.258,192.016,283.024,260.554,180.46,328.18,286.379,524.252,228.259,607.936,414.916,742.475,1265.35,1337.91,1422.58,1535.99,1675.67,2119.57,2358.76,2605.27,3135.1,3600.61,3685.22,3956.36
3.15893e+08,47.5272,120.831,112.673,125.896,99.8565,211.468,124.022,55.0734,110.759,88.9723,16.3009,54.3621,87.5764,59.7373,198.616,52.4298,78.751,64.5163,132.985,97.8772,159.695,50.0946,62.6397,61.913,184.644,215.702,190.403,280.641,258.373,178.94,325.412,283.953,519.824,290.094,602.803,411.444,736.205,1258.15,1322.21,1417.76,1515.74,1668.79,2093.88,2345.71,2578.06,3057.9,3570.02,3653.83,3922.67
3.15896e+08,47.3438,119.816,111.728,124.84,99.0189,209.693,122.983,54.612,109.829,88.2269,75.3878,53.9167,86.8415,59.237,196.949,51.9899,78.0901,63.9759,131.869,97.0557,158.354,49.7597,62.1144,61.3937,183.093,213.633,188.801,278.283,256.189,177.439,322.678,281.582,515.457,224.575,597.734,407.968,730.014,1244.27,1315.26,1399.02,1509.88,1647.83,2083.58,2319.35,2561.19,3082.26,3539.69,3622.85,3889.42
3.159e+08,46.747,118.815,110.794,123.797,98.1918,207.94,121.956,54.1555,108.912,87.4907,16.1579,53.4567,86.1158,58.7428,195.303,51.5555,77.4376,63.4424,130.767,96.2445,157.031,49.2657,61.5956,60.8808,181.562,212.087,187.228,275.958,254.059,175.957,319.979,279.218,511.14,285.118,592.729,404.577,723.9,1236.98,1300.3,1393.76,1490.69,1640.57,2059.12,2306.11,2535.03,3006.4,3509.87,3592.24,3856.57
3.15904e+08,46.5461,117.826,109.872,122.767,97.375,206.209,120.942,53.7054,108.006,86.7637,74.0064,53.0207,85.3991,58.2548,193.677,51.1265,76.7931,62.9154,129.679,95.4434,155.723,48.929,61.0832,60.3744,180.05,210.096,185.666,273.659,251.932,174.494,317.314,276.904,506.881,220.986,587.785,401.192,717.863,1223.71,1293.19,1376.02,1484.45,1620.66,2048.52,2280.9,2518.23,3030.72,3480.29,3562.03,3824.15
3.15907e+08,45.9847,116.849,108.962,121.749,96.5683,204.499,119.941,53.2602,107.111,86.0457,16.0221,52.5735,84.6913,57.7728,192.071,50.7028,76.1566,62.3949,128.605,94.6522,154.432,48.4567,60.5772,59.8741,178.556,208.564,184.13,271.392,249.853,173.049,314.681,274.6,502.671,280.261,582.904,397.881,711.9,1216.34,1278.91,1370.39,1466.24,1613.08,2025.21,2267.51,2493.06,2956.2,3451.22,3532.19,3792.13
3.15911e+08,45.7693,115.885,108.062,120.744,95.7715,202.811,118.952,52.8211,106.227,85.3365,72.6554,52.1469,83.9923,57.2967,190.485,50.2843,75.528,61.8808,127.543,93.8708,153.157,48.1194,60.0774,59.3801,177.082,206.644,182.608,269.149,247.779,171.621,312.081,272.341,498.516,217.489,578.082,394.581,706.011,1203.63,1271.68,1353.56,1459.67,1594.14,2014.35,2243.38,2476.35,2980.44,3422.37,3502.73,3760.5
3.15914e+08,45.2399,114.932,107.174,119.752,94.9845,201.143,117.975,52.3868,105.354,84.636,15.8931,51.7119,83.3018,56.8265,188.918,49.871,74.9071,61.3731,126.495,93.099,151.898,47.6667,59.5837,58.8921,175.625,205.128,181.109,266.937,245.749,170.211,309.513,270.095,494.41,275.519,573.32,391.348,700.194,1196.22,1258.03,1347.61,1442.37,1586.29,1992.09,2229.89,2452.1,2907.26,3394.02,3473.62,3729.27
3.15918e+08,45.0127,113.991,106.296,118.771,94.2071,199.496,117.01,51.9584,104.492,83.9441,71.3339,51.2945,82.6198,56.3619,187.371,49.4627,74.2939,60.8715,125.459,92.3366,150.654,47.3301,59.0961,58.4101,174.186,203.276,179.624,264.75,243.728,168.818,306.977,267.889,490.356,214.081,568.616,388.132,694.449,1184.04,1250.71,1331.63,1435.52,1568.24,1981.05,2206.75,2435.5,2931.38,3365.88,3444.89,3698.42
3.15922e+08,44.5121,113.061,105.43,117.803,93.4392,197.868,116.056,51.5347,103.64,83.2606,15.7706,50.8711,81.9461,55.9031,185.843,49.0594,73.688,60.376,124.437,91.5836,149.425,46.8954,58.6144,57.9339,172.764,201.778,178.161,262.591,241.746,167.442,304.471,265.7,486.35,270.889,563.97,384.975,688.774,1176.6,1237.65,1325.41,1419.05,1560.17,1959.77,2193.21,2412.14,2859.53,3338.22,3416.49,3667.95
3.15925e+08,44.2754,112.143,104.574,116.846,92.6806,196.261,115.115,51.1165,102.798,82.5853,70.0413,50.4629,81.2806,55.4497,184.333,48.661,73.0896,59.8866,123.426,90.8397,148.211,46.5605,58.1385,57.4636,171.36,199.988,176.713,260.457,239.775,166.083,301.996,263.546,482.394,210.76,559.38,381.839,683.168,1164.91,1230.26,1310.2,1411.97,1542.95,1948.57,2171,2395.67,2883.5,3310.76,3388.46,3637.86
3.15929e+08,43.8009,111.235,103.728,115.901,91.9312,194.673,114.184,50.7031,101.967,81.9182,15.654,50.0505,80.6232,55.0019,182.841,48.2674,72.4984,59.403,122.428,90.1048,147.012,46.1423,57.6684,56.9989,169.973,198.509,175.285,258.35,237.839,164.74,299.551,261.41,478.485,266.367,554.845,378.756,677.63,1157.47,1217.74,1303.76,1396.28,1534.71,1928.21,2157.43,2373.12,2812.98,3283.78,3360.75,3608.13
3.15932e+08,43.5568,110.339,102.892,114.967,91.1908,193.104,113.265,50.2949,101.146,81.2592,68.7769,49.6513,79.9736,54.5593,181.368,47.8786,71.9143,58.9253,121.441,89.3787,145.827,45.8098,57.2039,56.5398,168.603,196.779,173.871,256.267,235.916,163.414,297.135,259.307,474.624,207.521,550.366,375.697,672.159,1146.24,1210.32,1289.28,1389.01,1518.26,1916.9,2136.1,2356.81,2836.76,3256.98,3333.4,3578.76
3.15936e+08,43.1059,109.453,102.066,114.044,90.4593,191.553,112.357,49.8914,100.334,80.608,15.5431,49.2494,79.3319,54.1221,179.912,47.4944,71.3372,58.4533,120.467,88.6614,144.656,45.4067,56.745,56.0862,167.249,195.32,172.477,254.21,234.026,162.103,294.748,257.222,470.809,261.951,545.94,372.686,666.753,1138.81,1198.31,1282.66,1374.04,1509.87,1897.38,2122.53,2335.04,2767.56,3230.65,3306.36,3549.75
3.1594e+08,42.8561,108.578,101.251,113.133,89.7366,190.022,111.46,49.4928,99.5324,79.9646,67.5398,48.8591,78.6979,53.6901,178.473,47.1149,70.7671,57.9869,119.504,87.9527,143.5,45.0774,56.2916,55.638,165.911,193.644,171.097,252.186,232.15,160.808,292.39,255.169,467.042,204.362,541.568,369.701,661.412,1128,1190.87,1268.84,1366.62,1494.13,1886,2102.01,2318.89,2791.14,3204.49,3279.66,3521.09
